HaploidChromosomeNum = 8
RandomSeed = 0.2
Pop1AvgAlleleFreq = 0.8
Pop1AvgAlleleFreqStdev = 0.1
Pop2AvgAlleleFreq = 0.8
Pop2AvgAlleleFreqStdev = 0.1
:chr1	len = 41381587	centromere = 41381587

Num	Position Percentage	Position Abs.	Freq. Pop 1	Freq. Pop 2
3597	0.663389	35165077	0.909002	0.397445
3598	0.66351	35171525	0.702917	0.0831833
3599	0.663548	35173516	0.969744	0.312531
3600	0.663647	35178743	0.73986	0.253391
3601	0.663695	35181315	0.73524	0.234303
3602	0.663746	35184045	0.705287	0.318795
3603	0.663856	35189844	1	0.0486997
3604	0.663898	35192076	0.901334	0.276714
3605	0.66397	35195905	0.80707	0.349438
3606	0.664317	35214261	0.703618	0.262234
3607	0.664371	35217148	0.965522	0.206954
3608	0.664397	35218504	0.820821	0.0699139
3609	0.664443	35220948	0.957037	0.441456
3610	0.664513	35224653	0.844171	0.395145
3611	0.664538	35226001	0.822369	0.228425
3612	0.664657	35232329	0.871879	0.178266
3613	0.664679	35233451	0.660969	0.330955
3614	0.664743	35236893	0.882291	0.221687
3615	0.664876	35243925	0.758363	0.125739
3616	0.664953	35247982	0.704783	0.180392
3617	0.665021	35251582	0.74822	0.239294
3618	0.665091	35255310	0.806512	0.222953
3619	0.66516	35258957	0.97399	0.151867
3620	0.665275	35265053	0.889537	0.108614
3621	0.66549	35276472	0.933322	0.0859568
3622	0.665559	35280097	0.726845	0.351487
3623	0.665644	35284620	1	0.219711
3624	0.665982	35302555	0.848441	0.172113
3625	0.666111	35309375	0.87725	0.184638
3626	0.666201	35314167	0.838807	0.190695
3627	0.66625	35316758	0.885775	0.308137
3628	0.666286	35318661	0.834278	0.204653
3629	0.666326	35320753	0.819427	0.168312
3630	0.666369	35323070	0.875257	0.210219
3631	0.666433	35326462	0.869358	0
3632	0.666622	35336486	0.777632	0.0943168
3633	0.666817	35346787	0.851638	0.0982268
3634	0.666893	35350833	0.890988	0.283487
3635	0.667024	35357756	0.77442	0
3636	0.667079	35360712	0.793571	0.272171
3637	0.667141	35363958	0.873903	0.174627
3638	0.6673	35372392	0.643564	0.238588
3639	0.667346	35374857	0.942194	0.343983
3640	0.667387	35377011	0.837309	0.170811
3641	0.667483	35382121	0.814157	0.163924
3642	0.667565	35386472	0.554396	0.076584
3643	0.667679	35392514	0.771445	0.307746
3644	0.667724	35394868	0.714721	0.0466641
3645	0.667769	35397262	0.702427	0.264113
3646	0.66785	35401587	0.857535	0.243335
3647	0.668013	35410215	0.906645	0.138484
3648	0.668065	35412949	0.791974	0.299209
3649	0.668091	35414347	0.793701	0.142256
3650	0.668151	35417529	0.82841	0.220436
3651	0.668297	35425262	0.788375	0.28407
3652	0.668337	35427391	0.664582	0.237468
3653	0.668404	35430923	0.679829	0.107697
3654	0.668405	35430964	0.807741	0.0505866
3655	0.668548	35438544	0.904341	0.156798
3656	0.668601	35441357	0.832767	0.247296
3657	0.668988	35461867	0.818151	0.158676
3658	0.669054	35465377	0.758648	0.252276
3659	0.66918	35472048	0.728508	0.107574
3660	0.669232	35474847	0.719603	0.258593
3661	0.669412	35484375	0.81776	0.262052
3662	0.669582	35493388	0.820772	0.259993
3663	0.669621	35495426	0.678631	0.179644
3664	0.669682	35498680	0.819548	0.240945
3665	0.669725	35500953	0.836249	0.241955
3666	0.669761	35502847	0.907663	0.227885
3667	0.669887	35509532	0.752094	0.188809
3668	0.670041	35517721	0.802859	0.209118
3669	0.670141	35523021	0.914909	0.292333
3670	0.67021	35526654	0.802616	0.120403
3671	0.670277	35530194	0.734043	0.195462
3672	0.670318	35532383	0.815981	0.156075
3673	0.670368	35535047	0.909977	0.209922
3674	0.670549	35544637	0.721103	0.227562
3675	0.670791	35557435	0.793465	0.180591
3676	0.670944	35565559	0.827763	0.179182
3677	0.670955	35566176	0.771101	0.223475
3678	0.671058	35571618	0.887424	0.227917
3679	0.671132	35575533	0.782544	0.175386
3680	0.671186	35578424	0.948777	0.146882
3681	0.671377	35588503	0.729775	0.236683
3682	0.671493	35594695	0.896642	0.183776
3683	0.671596	35600123	0.661343	0.0930699
3684	0.671651	35603066	0.790872	0.1595
3685	0.671702	35605733	0.846936	0.144942
3686	0.671824	35612191	0.916387	0.201224
3687	0.671857	35613990	0.661277	0.0484057
3688	0.671894	35615930	0.772693	0.0143443
3689	0.671937	35618187	0.909294	0.236021
3690	0.672041	35623726	0.997635	0.248428
3691	0.672147	35629349	0.786807	0.308469
3692	0.672209	35632607	0.793737	0.128732
3693	0.672244	35634483	0.715004	0.19215
3694	0.672298	35637321	0.817639	0.243723
3695	0.672329	35638998	0.893141	0.24767
3696	0.67241	35643304	0.767263	0.318712
3697	0.672503	35648219	0.825588	0.329805
3698	0.672564	35651419	0.801425	0.144393
3699	0.672605	35653627	0.799293	0.107019
3700	0.672705	35658936	0.718418	0.255536
3701	0.672781	35662943	0.741596	0.197915
3702	0.67294	35671360	0.7842	0.142696
3703	0.673217	35686059	0.861377	0.172935
3704	0.673298	35690352	0.709047	0.184726
3705	0.673341	35692630	0.678477	0.251929
3706	0.673385	35694966	0.824402	0.179456
3707	0.673387	35695076	0.718973	0.0633402
3708	0.673491	35700575	0.751898	0.151488
3709	0.673723	35712877	0.890273	0.00130388
3710	0.673741	35713855	0.827156	0.422164
3711	0.673777	35715719	0.703809	0.16166
3712	0.674038	35729568	0.856623	0.326889
3713	0.674123	35734059	0.68012	0.282513
3714	0.674259	35741315	0.787812	0.245358
3715	0.674371	35747257	0.807523	0.166965
3716	0.674487	35753385	0.772605	0.0532646
3717	0.674549	35756653	0.819653	0.164502
3718	0.67458	35758325	0.704359	0.079619
3719	0.674722	35765866	0.807147	0.245255
3720	0.674847	35772471	0.847352	0.172694
3721	0.674895	35775018	0.749999	0.188721
3722	0.674971	35779049	1	0.0429517
3723	0.675053	35783359	0.575352	0.179256
3724	0.67515	35788528	0.797903	0.191369
3725	0.675178	35790023	0.690288	0.0712797
3726	0.675315	35797281	0.736925	0.417671
3727	0.675372	35800277	0.901171	0.182947
3728	0.675488	35806434	0.897462	0.231952
3729	0.675522	35808268	0.733243	0.124551
3730	0.675551	35809796	0.873723	0.220042
3731	0.675655	35815270	0.79338	0.306838
3732	0.675716	35818531	1	0.14091
3733	0.675756	35820664	0.695865	0.239438
3734	0.675942	35830482	0.671343	0
3735	0.67641	35855300	0.903051	0.222183
3736	0.676489	35859513	0.640785	0.148595
3737	0.676602	35865503	0.855684	0.138001
3738	0.676635	35867230	0.812451	0.309273
3739	0.67669	35870150	0.917489	0.22641
3740	0.676794	35875644	0.777258	0.16239
3741	0.676867	35879532	0.693105	0.33731
3742	0.676931	35882930	0.761333	0.345073
3743	0.676988	35885942	0.850423	0.33653
3744	0.677041	35888767	0.671783	0.147193
3745	0.677129	35893431	0.664413	0.261567
3746	0.677197	35897006	0.74405	0.225978
3747	0.677261	35900433	0.905941	0.191648
3748	0.677298	35902373	0.752543	0.0917723
3749	0.677349	35905070	0.962868	0.222863
3750	0.677363	35905832	0.973727	0.263873
3751	0.677547	35915597	0.82973	0.17174
3752	0.677674	35922295	0.968306	0.252837
3753	0.677692	35923252	0.659807	0.256673
3754	0.677768	35927291	0.831776	0.412761
3755	0.677807	35929362	0.882155	0.295103
3756	0.677887	35933599	1	0.147282
3757	0.677962	35937559	0.888595	0.335414
3758	0.677997	35939415	1	0.0281261
3759	0.678125	35946246	0.853137	0.336751
3760	0.678155	35947798	0.902372	0.0677626
3761	0.678196	35950001	0.741731	0.283866
3762	0.67824	35952339	0.83037	0.218054
3763	0.678257	35953220	0.935393	0.0858516
3764	0.678371	35959269	0.825786	0.206016
3765	0.678485	35965328	0.98886	0.150666
3766	0.678555	35969031	0.932572	0.171544
3767	0.67871	35977221	0.751503	0.346473
3768	0.678803	35982159	0.940758	0.212443
3769	0.678831	35983646	0.81507	0.201022
3770	0.67889	35986760	0.740867	0.437068
3771	0.679022	35993773	0.864468	0.457768
3772	0.679204	36003397	0.623944	0.153356
3773	0.679274	36007123	0.772799	0.0766179
3774	0.679343	36010805	0.848319	0.300828
3775	0.67938	36012744	0.778038	0
3776	0.67943	36015388	0.561403	0.237219
3777	0.679487	36018423	0.779059	0.0762723
3778	0.679519	36020091	0.691587	0.279687
3779	0.67971	36030248	0.816035	0.261572
3780	0.679953	36043132	0.732726	0.154136
3781	0.680026	36046990	0.86134	0.00732927
3782	0.680077	36049675	0.723247	0.261323
3783	0.680124	36052208	0.823941	0.153333
3784	0.680209	36056714	0.721454	0.0848852
3785	0.680311	36062094	0.641647	0.137042
3786	0.680444	36069126	0.583042	0.272724
3787	0.680497	36071967	1	0.26987
3788	0.680582	36076475	0.806756	0.0603156
3789	0.680715	36083505	0.844305	0.297666
3790	0.680805	36088297	0.869566	0.378166
3791	0.68091	36093863	0.791916	0.155991
3792	0.680988	36097995	0.853128	0.281675
3793	0.68103	36100213	0.833963	0.275177
3794	0.681383	36118902	0.730622	0.268326
3795	0.681428	36121314	0.835052	0.27361
3796	0.681578	36129241	0.63368	0.325978
3797	0.681753	36138533	0.84037	0.130544
3798	0.681819	36142047	0.84521	0.113842
3799	0.681939	36148377	0.925811	0.239533
3800	0.682027	36153050	0.641583	0.20389
3801	0.682067	36155189	0.858859	0.253406
3802	0.682172	36160761	0.861831	0.211901
3803	0.682334	36169333	0.833	0.376554
3804	0.682381	36171841	0.698896	0.145891
3805	0.682406	36173178	0.816529	0.153991
3806	0.682449	36175455	0.676477	0.260635
3807	0.682568	36181750	0.678877	0.394403
3808	0.682638	36185447	0.774309	0.168246
3809	0.682694	36188400	0.604914	0.339893
3810	0.682751	36191424	1	0.255009
3811	0.682832	36195743	0.794345	0.252682
3812	0.682893	36198940	0.924396	0.138043
3813	0.683056	36207618	0.771852	0.255158
3814	0.683117	36210841	0.856722	0.233481
3815	0.68316	36213107	0.829229	0.0982763
3816	0.683243	36217494	0.887084	0.211479
3817	0.683317	36221449	0.718338	0.201617
3818	0.68341	36226392	0.626898	0.249756
3819	0.683525	36232480	0.76201	0.00881929
3820	0.683553	36233952	0.871118	0.187264
3821	0.683716	36242576	0.5	0.140398
3822	0.683749	36244346	0.629809	0.232019
3823	0.683805	36247293	0.667728	0.028041
3824	0.683883	36251473	0.77351	0.402809
3825	0.683944	36254687	0.817908	0.27495
3826	0.683981	36256655	0.678132	0.221348
3827	0.684022	36258822	0.714032	0.272895
3828	0.684072	36261439	0.98493	0.202188
3829	0.684097	36262813	0.600348	0.113341
3830	0.684135	36264817	0.647849	0.124649
3831	0.684303	36273705	0.757088	0.251745
3832	0.684353	36276375	0.782965	0.341397
3833	0.684497	36284015	0.929781	0.118873
3834	0.684571	36287922	0.753352	0.23372
3835	0.684639	36291510	0.59405	0.223883
3836	0.684727	36296164	0.773974	0.0636878
3837	0.684902	36305470	0.823826	0.254628
3838	0.685091	36315492	0.788471	0.220856
3839	0.685128	36317447	0.911086	0.299172
3840	0.685267	36324800	0.897078	0.29813
3841	0.685311	36327118	0.672849	0.293714
3842	0.685389	36331265	0.809303	0.1318
3843	0.68545	36334507	0.861696	0.247799
3844	0.685727	36349178	0.856132	0.225916
3845	0.685875	36357034	0.839421	0.232412
3846	0.686009	36364147	0.892446	0.174866
3847	0.686154	36371832	0.883929	0.274003
3848	0.686243	36376564	0.810105	0.176911
3849	0.686252	36377016	0.697174	0.317027
3850	0.686308	36379994	0.612338	0.385487
3851	0.68637	36383302	0.685259	0.148174
3852	0.686415	36385649	0.759948	0.177651
3853	0.686527	36391620	0.747045	0.189003
3854	0.686624	36396719	0.755486	0.246063
3855	0.686736	36402698	0.772216	0.336822
3856	0.686765	36404231	0.787419	0.186693
3857	0.686898	36411243	0.684538	0.172166
3858	0.686966	36414893	0.80186	0
3859	0.687057	36419719	0.812832	0.0758144
3860	0.687082	36421017	0.904688	0.178043
3861	0.68731	36433125	0.966589	0.213687
3862	0.687403	36438045	0.77968	0.198393
3863	0.687548	36445715	1	0.220186
3864	0.687621	36449575	0.854754	0.29441
3865	0.687726	36455172	0.867239	0.176566
3866	0.688049	36472270	0.754876	0.119375
3867	0.688196	36480085	0.544197	0.425823
3868	0.688319	36486612	0.613471	0.137858
3869	0.688532	36497857	0.73513	0.345727
3870	0.688677	36505554	0.7675	0.298425
3871	0.688736	36508705	0.704348	0.181828
3872	0.688766	36510279	0.850374	0.395579
3873	0.688816	36512913	0.76637	0.212556
3874	0.688852	36514835	0.921743	0.158973
3875	0.688896	36517177	1	0.397383
3876	0.688938	36519426	0.845681	0.303826
3877	0.688973	36521264	0.71266	0.189253
3878	0.689148	36530514	0.758245	0.224041
3879	0.689366	36542080	0.757359	0.147262
3880	0.689606	36554789	0.749142	0.0970669
3881	0.689733	36561537	0.836699	0.14618
3882	0.689805	36565352	0.738132	0.178092
3883	0.689945	36572780	0.740573	0.300014
3884	0.69	36575716	0.769625	0.0775896
3885	0.690124	36582272	0.783379	0.273712
3886	0.690208	36586739	0.838862	0.167262
3887	0.690411	36597462	0.778157	0.196914
3888	0.690449	36599482	0.829053	0.0284939
3889	0.690519	36603182	0.797362	0.0630454
3890	0.690603	36607667	0.873035	0.182451
3891	0.690666	36611019	0.918096	0.237251
3892	0.690762	36616075	0.697151	0.161685
3893	0.690781	36617074	0.837297	0.26255
3894	0.690827	36619522	0.77237	0.155496
3895	0.690899	36623334	0.763143	0.27415
3896	0.691013	36629381	0.766902	0.154504
3897	0.691088	36633379	0.887344	0.0664932
3898	0.691216	36640171	0.72395	0.198665
3899	0.691339	36646697	0.877499	0.138868
3900	0.691419	36650913	0.823801	0.212963
3901	0.691552	36657941	1	0
3902	0.691658	36663568	0.846223	0.179489
3903	0.691817	36672017	0.749254	0.225578
3904	0.691929	36677966	0.699654	0.266459
3905	0.692059	36684858	0.776941	0.146995
3906	0.692178	36691151	0.817985	0.118428
3907	0.692235	36694167	0.895484	0.237317
3908	0.692262	36695579	0.831183	0.214746
3909	0.692336	36699516	0.876548	0.252204
3910	0.692381	36701894	0.890665	0.146611
3911	0.692484	36707392	0.743392	0.362576
3912	0.692665	36716982	0.855756	0.209466
3913	0.692853	36726940	0.790057	0.0463588
3914	0.692878	36728260	0.809884	0.316567
3915	0.693013	36735425	0.745322	0.0972934
3916	0.693075	36738715	0.697807	0.218218
3917	0.693166	36743545	0.797851	0.279947
3918	0.693227	36746742	0.861225	0
3919	0.693254	36748169	0.821259	0.18843
3920	0.693386	36755200	0.851702	0.271759
3921	0.693429	36757450	0.758907	0.0538405
3922	0.693499	36761157	0.848261	0.1136
3923	0.69353	36762819	0.776761	0.168809
3924	0.69366	36769721	0.718458	0.22095
3925	0.693735	36773698	0.734864	0
3926	0.6938	36777117	0.771559	0.113246
3927	0.693854	36779969	0.982052	0.0822847
3928	0.693969	36786092	0.80801	0.168578
3929	0.694091	36792554	1	0.133657
3930	0.694194	36798019	0.648447	0.201613
3931	0.694206	36798675	0.849776	0.182798
3932	0.694266	36801819	0.742363	0.0994524
3933	0.694317	36804527	0.794567	0.207601
3934	0.694556	36817222	0.827068	0.295551
3935	0.69461	36820066	0.808374	0.163458
3936	0.694677	36823613	0.723701	0.0705993
3937	0.69475	36827465	0.893081	0.389916
3938	0.694784	36829305	0.970482	0
3939	0.695015	36841513	1	0.137494
3940	0.695069	36844387	0.823577	0.382563
3941	0.695146	36848485	0.924501	0.243184
3942	0.695314	36857357	0.600692	0.0626575
3943	0.695349	36859249	0.640449	0.241779
3944	0.695401	36861975	0.785114	0.109486
3945	0.695476	36865972	0.968548	0.38697
3946	0.695551	36869918	0.708175	0.241976
3947	0.695585	36871760	0.76708	0.11795
3948	0.695656	36875486	0.749979	0.16121
3949	0.695715	36878644	0.7572	0.0589064
3950	0.695744	36880178	0.75232	0.145397
3951	0.695797	36883001	0.708566	0.0285783
3952	0.695827	36884590	0.746878	0.062189
3953	0.695987	36893067	0.90785	0.265966
3954	0.696089	36898477	0.825419	0.155232
3955	0.696121	36900183	0.917713	0.277931
3956	0.696158	36902133	0.628781	0.155171
3957	0.696244	36906693	0.805052	0.236773
3958	0.696292	36909250	0.614112	0.313692
3959	0.696362	36912961	0.967655	0.101986
3960	0.696611	36926136	0.979511	0.185528
3961	0.69663	36927166	0.692497	0.183764
3962	0.696643	36927833	0.827782	0.111461
3963	0.696756	36933817	0.907602	0.11928
3964	0.696782	36935212	0.819684	0.26693
3965	0.696924	36942749	0.862753	0.436628
3966	0.696972	36945280	0.733441	0.149248
3967	0.69702	36947796	0.808034	0.0368102
3968	0.697044	36949068	0.822343	0.297492
3969	0.697089	36951454	0.581156	0.263233
3970	0.697146	36954488	0.893773	0.138181
3971	0.697222	36958545	0.840601	0.0463727
3972	0.697251	36960068	0.697907	0.166645
3973	0.697336	36964558	0.926971	0.336733
3974	0.697553	36976046	0.80195	0.32589
3975	0.697661	36981813	0.678075	0.0892725
3976	0.697802	36989246	0.667347	0
3977	0.697856	36992130	0.79742	0.103074
3978	0.697964	36997882	0.734165	0.334146
3979	0.698039	37001803	0.608443	0.140395
3980	0.698105	37005304	0.652221	0.210518
3981	0.698193	37009974	0.702408	0.258289
3982	0.698267	37013894	0.64663	0
3983	0.698347	37018146	0.918764	0.249522
3984	0.698439	37023060	0.886082	0.169577
3985	0.69844	37023063	0.734085	0.126697
3986	0.698527	37027675	0.823729	0.321302
3987	0.698727	37038289	0.693964	0.098434
3988	0.698743	37039145	0.920118	0.264619
3989	0.698798	37042041	0.804031	0.29995
3990	0.69887	37045855	0.64547	0
3991	0.698955	37050410	1	0.106719
3992	0.699046	37055201	0.796787	0.157978
3993	0.699092	37057667	0.977869	0.0024765
3994	0.69931	37069216	0.906978	0.393841
3995	0.699376	37072730	0.906991	0.222255
3996	0.699503	37079444	0.644008	0.107691
3997	0.699571	37083021	0.807771	0.144574
3998	0.699633	37086341	0.855037	0.352339
3999	0.699743	37092140	0.853446	0.125111
4000	0.699797	37095009	0.927639	0.199998
4001	0.699835	37097023	0.837352	0.5
4002	0.699857	37098175	0.902009	0.277761
4003	0.699904	37100693	0.599052	0.263965
4004	0.699926	37101861	0.909847	0.083673
4005	0.699988	37105132	0.773604	0.238099
4006	0.700071	37109525	0.935983	0.299035
4007	0.700358	37124736	0.687511	0.236037
4008	0.700506	37132619	0.625564	0.140613
4009	0.700554	37135162	0.750196	0.116007
4010	0.70062	37138646	0.870656	0.301589
4011	0.700667	37141142	0.662099	0.145829
4012	0.700729	37144430	0.81115	0.160942
4013	0.700789	37147602	0.678265	0.132964
4014	0.701045	37161164	0.779328	0.277395
4015	0.701137	37166076	0.838493	0.168268
4016	0.701352	37177446	0.746516	0.178353
4017	0.701401	37180057	0.878705	0
4018	0.701477	37184059	0.750094	0.164239
4019	0.701517	37186190	0.696544	0.35188
4020	0.701926	37207883	0.790967	0.229192
4021	0.70197	37210184	0.77955	0.265563
4022	0.702117	37218001	0.574239	0.159971
4023	0.702251	37225106	0.697249	0.204482
4024	0.702334	37229481	0.697063	0.185124
4025	0.702409	37233483	0.882105	0.15025
4026	0.70243	37234585	0.873318	0.0103824
4027	0.702515	37239093	0.723055	0.283782
4028	0.702576	37242317	0.790116	0.198288
4029	0.702711	37249504	0.868527	0.2565
4030	0.702896	37259272	0.852367	0.241402
4031	0.703039	37266880	0.755005	0.0606658
4032	0.703164	37273487	0.815534	0.122801
4033	0.703251	37278136	0.716607	0.285426
4034	0.703334	37282493	0.942204	0.190208
4035	0.703433	37287737	0.842673	0.222422
4036	0.703507	37291692	0.878045	0.371519
4037	0.703551	37294015	0.720266	0.466996
4038	0.703621	37297723	0.724743	0.184035
4039	0.703749	37304533	0.866385	0.2365
4040	0.703814	37307936	0.976298	0.116289
4041	0.70398	37316772	0.750106	0.287904
4042	0.704124	37324396	0.789801	0.110874
4043	0.704189	37327850	0.834619	0.222647
4044	0.704375	37337706	0.76643	0.291346
4045	0.704508	37344747	0.701284	0.0462354
4046	0.70458	37348548	0.85322	0.139462
4047	0.704642	37351825	0.781581	0.11817
4048	0.704686	37354181	0.799828	0.155713
4049	0.704719	37355950	0.705896	0.14182
4050	0.704804	37360415	0.671082	0.00851417
4051	0.704951	37368224	0.837732	0.380476
4052	0.704981	37369815	0.745176	0.289606
4053	0.70514	37378265	0.752483	0.278151
4054	0.705378	37390856	0.881396	0.387248
4055	0.705417	37392926	0.617357	0.0765898
4056	0.705471	37395785	0.920573	0.207761
4057	0.705634	37404419	0.876209	0.081935
4058	0.70599	37423319	0.740916	0.220088
4059	0.706188	37433774	0.732291	0.158187
4060	0.706288	37439070	0.774028	0.131651
4061	0.706503	37450478	0.636438	0.114904
4062	0.706574	37454236	0.693255	0.174647
4063	0.706727	37462387	0.829351	0.326169
4064	0.706855	37469170	0.770539	0.228613
4065	0.707132	37483844	0.794772	0.338184
4066	0.707242	37489668	0.797971	0.0676667
4067	0.707253	37490252	0.934513	0.164535
4068	0.70729	37492194	0.829335	0.22323
4069	0.707365	37496186	0.682187	0.185915
4070	0.707646	37511093	0.78965	0.372042
4071	0.707695	37513689	0.923912	0.246508
4072	0.707796	37519005	0.944932	0.327852
4073	0.707948	37527083	0.711828	0.153344
4074	0.708123	37536379	0.772431	0.259482
4075	0.708157	37538154	0.849314	0.170943
4076	0.708301	37545786	0.735386	0.214007
4077	0.708475	37555020	0.833957	0.169062
4078	0.708534	37558131	0.886151	0.177149
4079	0.70857	37560050	0.906324	0.0970518
4080	0.708701	37566983	0.621353	0.236177
